engine,model,ms,result
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i4.model,1.322,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i5.model,1.151,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i6.model,1.170,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i7.model,1.189,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i8.model,1.519,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i9.model,1.466,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i0.model,1.418,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i1.model,1.135,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i10.model,1.130,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i11.model,1.345,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i12.model,1.768,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i13.model,1.391,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i14.model,1.632,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i15.model,1.418,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i16.model,1.433,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i17.model,1.135,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i18.model,1.143,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i19.model,1.590,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i2.model,1.172,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i20.model,1.580,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i21.model,1.141,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i22.model,1.595,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i23.model,1.336,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i24.model,1.287,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i25.model,1.434,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i26.model,1.368,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i27.model,1.684,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i28.model,1.545,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i29.model,1.557,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i3.model,1.683,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i4.model,1.351,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i5.model,1.126,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i6.model,1.140,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i7.model,1.328,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i8.model,1.610,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i9.model,1.186,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i0.model,0.090,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i1.model,0.116,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i10.model,0.080,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i11.model,0.075,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i12.model,0.060,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i13.model,0.076,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i14.model,0.086,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i15.model,0.083,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i16.model,0.116,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i17.model,0.070,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i18.model,0.071,DEFINABLE
