engine,model,ms,result
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i10.model,0.931,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i11.model,1.034,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i12.model,0.624,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i13.model,0.988,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i14.model,0.663,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i15.model,0.664,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i16.model,0.869,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i17.model,0.667,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i18.model,0.613,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i19.model,0.645,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i2.model,0.655,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i20.model,0.644,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i21.model,0.921,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i22.model,0.712,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i23.model,0.655,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i24.model,0.916,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i25.model,0.708,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i26.model,0.706,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i27.model,0.971,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i28.model,0.994,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i29.model,0.958,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i3.model,0.868,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i4.model,1.012,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i5.model,1.052,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i6.model,1.227,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i7.model,0.774,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i8.model,0.763,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i9.model,0.748,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i0.model,2.489,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i1.model,2.256,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i10.model,2.035,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i11.model,2.592,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i12.model,2.081,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i13.model,2.252,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i14.model,2.260,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i15.model,2.153,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i16.model,2.254,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i17.model,2.263,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i18.model,2.498,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i19.model,2.373,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i2.model,2.327,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i20.model,2.405,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i21.model,2.294,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i22.model,2.200,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i23.model,2.480,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i24.model,2.232,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i25.model,2.499,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i26.model,2.176,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i27.model,2.260,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i28.model,2.305,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i29.model,2.400,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i3.model,2.206,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i4.model,2.449,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i5.model,2.241,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i6.model,2.157,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i7.model,2.239,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i8.model,2.094,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_definable_fixed_i9.model,2.190,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i0.model,2.249,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i1.model,2.591,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i10.model,2.312,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i11.model,2.234,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i12.model,2.294,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i13.model,2.195,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i14.model,2.424,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i15.model,2.283,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i16.model,2.249,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i17.model,2.407,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i18.model,2.187,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i19.model,2.321,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i2.model,2.177,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i20.model,2.343,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i21.model,2.144,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i22.model,2.284,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i23.model,2.381,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i24.model,2.178,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i25.model,2.345,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i26.model,2.230,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i27.model,2.157,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i28.model,2.134,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i29.model,2.307,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i3.model,2.217,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i4.model,2.443,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i5.model,2.413,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i6.model,2.504,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i7.model,2.396,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i8.model,2.558,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n32_k1_nondef_mix_i9.model,2.377,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i0.model,0.326,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i1.model,0.444,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i10.model,0.406,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i11.model,0.382,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i12.model,0.250,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i13.model,0.336,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i14.model,0.253,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i15.model,0.271,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i16.model,0.297,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i17.model,0.406,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n4_k1_definable_fixed_i18.model,0.360,DEFINABLE
